time_start,time_end,model,launch_place,target,launched,destroyed,source,category,national_origin,type,manufacturer,destroyed_ratio,year,month,day,day_of_week,latitude,longitude
2024-01-17,2024-01-17,X-59,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid02Edrx5eL6MUC3p5xtvkfybHN6h5DK4AXPtonb4u3mXTeXSUmZ7G4oaJeedJQeXgW3l,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2024,1,17,Wednesday,,
2024-01-17,2024-01-17,Reconnaissance UAV,,Kherson oblast,1.0,1,PvKPivden/videos/7430098270374550/,UAV,,reconnaissance,,100.0,2024,1,17,Wednesday,,
2024-01-17,2024-01-17,Lancet,,Mykolaiv oblast,1.0,1,PvKPivden/videos/7430098270374550/,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,1,17,Wednesday,,
2024-01-16,2024-01-16,Supercam,,east,1.0,1,pvkshid/posts/pfbid0y7yELRg4kL4Usyd3MWdjJko7cR9dGGhKakQhuzBTQeAbjvhPqUXVJJuAvi6AAzgSl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,1,16,Tuesday,,
2024-01-16,2024-01-16,Orlan-10,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02tEMHisjCLdoTvnMNSBr6oNzqjWRqne1xPEQJjMCzVMkjqQhPnRJPwNh3XgLpJV8zl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,1,16,Tuesday,,
2024-01-15,2024-01-15,ZALA,,Kherson oblast,2.0,2,PvKPivden/videos/7241256099247386,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,1,15,Monday,,
2024-01-15,2024-01-15,X-59,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid0Qr7ECEEkpDb7GG3AJT28F97xv4vRymBFbWi7ir1koP2e1F9NcDJW9qknNzpY2K84l,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2024,1,15,Monday,,
2024-01-15,2024-01-15,Merlin-VR,,Mykolaiv oblast,1.0,1,PvKPivden/videos/7241256099247386,UAV,russia,reconnaissance,,100.0,2024,1,15,Monday,,
2024-01-14,2024-01-14,X-59,,Kryvyi Rih,1.0,1,pvkshid/posts/pfbid02UPkR7Ps7fKwyUvfRrb9w14vgEnsNgRq5UBJbUaosm683Pm2KHvTBhsECi19xbYtkl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2024,1,14,Sunday,,
2024-01-13,2024-01-13 08:00,X-47 Kinzhal,Tambov,Ukraine,6.0,0,kpszsu/posts/pfbid0acFYuvE28B9r4XssHo9gzoAG9qR2fvLHH1QBs6Yaa5zHgignCawcCcJdy2yobxhAl,cruise missile,russia,air-launched ballistic,,0.0,2024,1,13,Saturday,52.731118499999994,41.434199146086904
2024-01-13,2024-01-13 08:00,X-59,Bryansk,Ukraine,4.0,1,kpszsu/posts/pfbid0acFYuvE28B9r4XssHo9gzoAG9qR2fvLHH1QBs6Yaa5zHgignCawcCcJdy2yobxhAl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,25.0,2024,1,13,Saturday,53.2423778,34.3668288
2024-01-13,2024-01-13 08:00,X-31P,Melitopol,Ukraine,2.0,0,kpszsu/posts/pfbid0acFYuvE28B9r4XssHo9gzoAG9qR2fvLHH1QBs6Yaa5zHgignCawcCcJdy2yobxhAl,cruise missile,russia,anti-radiation,,0.0,2024,1,13,Saturday,46.8467267,35.3827281
2024-01-13,2024-01-13 08:00,X-22,Bryansk,Ukraine,7.0,0,kpszsu/posts/pfbid0acFYuvE28B9r4XssHo9gzoAG9qR2fvLHH1QBs6Yaa5zHgignCawcCcJdy2yobxhAl,cruise missile,russia,air-to-surface,,0.0,2024,1,13,Saturday,53.2423778,34.3668288
2024-01-13,2024-01-13 08:00,X-101/X-555,Caspian Sea,Ukraine,12.0,7,kpszsu/posts/pfbid0acFYuvE28B9r4XssHo9gzoAG9qR2fvLHH1QBs6Yaa5zHgignCawcCcJdy2yobxhAl,cruise missile,russia,air-launched,,58.33,2024,1,13,Saturday,41.7789772,50.560757905794325
2024-01-13,2024-01-13 08:00,Shahed-136/131,Kursk,north,3.0,0,kpszsu/posts/pfbid0acFYuvE28B9r4XssHo9gzoAG9qR2fvLHH1QBs6Yaa5zHgignCawcCcJdy2yobxhAl,UAV,iran,loitering munition,Shahed Aviation Industries,0.0,2024,1,13,Saturday,51.7309249,36.1923123
2024-01-13,2024-01-13 08:00,C-300,Belgorod,Ukraine,7.0,0,kpszsu/posts/pfbid0acFYuvE28B9r4XssHo9gzoAG9qR2fvLHH1QBs6Yaa5zHgignCawcCcJdy2yobxhAl,surface-to-air missile,russia,,,0.0,2024,1,13,Saturday,50.5955595,36.5873394
2024-01-13,2024-01-13,Merlin-VR,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02nxzofGvwG51om1gAomNBkPaRoRSM6YDxkWt5dPRjacWyCaGoDKFyAMg13Z1k3mEDl,UAV,russia,reconnaissance,,100.0,2024,1,13,Saturday,,
2024-01-10,2024-01-10,X-59,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid044RfRN8GaU3RoFA8wGuKMV6Dyxu9zw3hVMWPuWpJMU9bLtgrvaadgdBp2J6TDFDWl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2024,1,10,Wednesday,,
2024-01-09,2024-01-09,Supercam,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid08sTTciCEtCUaYdaMKoBPTAAGCeMv3gsJW3Z2GVFiB8c4dyb6s9cyvCh6CEAEKY2Kl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,1,9,Tuesday,,
2024-01-09,2024-01-09,Merlin-VR,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid08sTTciCEtCUaYdaMKoBPTAAGCeMv3gsJW3Z2GVFiB8c4dyb6s9cyvCh6CEAEKY2Kl,UAV,russia,reconnaissance,,100.0,2024,1,9,Tuesday,,
2024-01-08,2024-01-08 08:00,X-47 Kinzhal,Ryazan,Ukraine,4.0,0,kpszsu/posts/pfbid0CUp29X6u3oimzxwex3wGrfZ4ZwpfWHUpeFQzC8JhMrDhBJQEH9AdUDQ63mVajXCrl,cruise missile,russia,air-launched ballistic,,0.0,2024,1,8,Monday,54.6702523,39.68844236231995
2024-01-08,2024-01-08 08:00,X-31P,Belgorod,Ukraine,2.0,0,kpszsu/posts/pfbid0CUp29X6u3oimzxwex3wGrfZ4ZwpfWHUpeFQzC8JhMrDhBJQEH9AdUDQ63mVajXCrl,cruise missile,russia,anti-radiation,,0.0,2024,1,8,Monday,50.5955595,36.5873394
2024-01-08,2024-01-08 08:00,X-22,Belgorod,Ukraine,8.0,0,kpszsu/posts/pfbid0CUp29X6u3oimzxwex3wGrfZ4ZwpfWHUpeFQzC8JhMrDhBJQEH9AdUDQ63mVajXCrl,cruise missile,russia,air-to-surface,,0.0,2024,1,8,Monday,50.5955595,36.5873394
2024-01-08,2024-01-08 08:00,X-101/X-555,Engels-2,Ukraine,24.0,18,kpszsu/posts/pfbid0CUp29X6u3oimzxwex3wGrfZ4ZwpfWHUpeFQzC8JhMrDhBJQEH9AdUDQ63mVajXCrl,cruise missile,russia,air-launched,,75.0,2024,1,8,Monday,51.48398655,46.21080349538265
2024-01-08,2024-01-08 08:00,Shahed-136/131,Primorsko-Akhtarsk,south,8.0,8,kpszsu/posts/pfbid0CUp29X6u3oimzxwex3wGrfZ4ZwpfWHUpeFQzC8JhMrDhBJQEH9AdUDQ63mVajXCrl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,1,8,Monday,46.043181,38.1554803
2024-01-08,2024-01-08 08:00,Iskander-M,"Chauda, Crimea",Ukraine,6.0,0,kpszsu/posts/pfbid0CUp29X6u3oimzxwex3wGrfZ4ZwpfWHUpeFQzC8JhMrDhBJQEH9AdUDQ63mVajXCrl,ballistic missile,russia,TV-guided,,0.0,2024,1,8,Monday,45.004342,35.8307884
2024-01-08,2024-01-08 08:00,C-300,Belgorod,Ukraine,7.0,0,kpszsu/posts/pfbid0CUp29X6u3oimzxwex3wGrfZ4ZwpfWHUpeFQzC8JhMrDhBJQEH9AdUDQ63mVajXCrl,surface-to-air missile,russia,,,0.0,2024,1,8,Monday,50.5955595,36.5873394
2024-01-07,2024-01-07 08:00,Shahed-136/131,Primorsko-Akhtarsk,south and east,28.0,21,kpszsu/posts/pfbid0VAxaiApy3V9n5VhWRW68jgQGoCWMktjtCdfK3UAzHJkKyry7KZLbdh9u6By3FVgpl,UAV,iran,loitering munition,Shahed Aviation Industries,75.0,2024,1,7,Sunday,46.043181,38.1554803
2024-01-07,2024-01-07,X-59,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid0WSnVVB2cd1mKwVagdfZyYHaXU1f2Ke5MAGYr28id82h67RS7rxmpacxWbA5iJotRl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2024,1,7,Sunday,,
2024-01-07,2024-01-07,C-300,,Donetsk oblast,3.0,0,pvkshid/posts/pfbid0VAxaiApy3V9n5VhWRW68jgQGoCWMktjtCdfK3UAzHJkKyry7KZLbdh9u6By3FVgpl,surface-to-air missile,russia,,,0.0,2024,1,7,Sunday,,
2024-01-06,2024-01-06 08:00,Supercam,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid034S9scc3PageG3if1CEiTSse3Gz2nNLChgZRocWrostdx7AA3x7691nZQddjNWCjzl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,1,6,Saturday,,
2024-01-06,2024-01-06 08:00,Shahed-136/131,,Mykolaiv oblast,1.0,1,PvKPivden/posts/pfbid034S9scc3PageG3if1CEiTSse3Gz2nNLChgZRocWrostdx7AA3x7691nZQddjNWCjzl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,1,6,Saturday,,
2024-01-05,2024-01-05 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,29.0,21,kpszsu/posts/pfbid0ZyZ1wUEjo8HKGBRYg1jssjv2NiqvF9kCEdmzXGutQc5Bi6bvaX2NoeTBWt3PK7YPl,UAV,iran,loitering munition,Shahed Aviation Industries,72.41,2024,1,5,Friday,46.043181,38.1554803
2024-01-05,2024-01-05,Orlan-10,,Kherson oblast,1.0,1,PvKPivden/videos/890652502541691/,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,1,5,Friday,,
2024-01-05,2024-01-05,Merlin-VR,,Kherson oblast,2.0,2,PvKPivden/videos/890652502541691/,UAV,russia,reconnaissance,,100.0,2024,1,5,Friday,,
2024-01-04,2024-01-04 08:00,Shahed-136/131,,Khmelnytskyi oblast,2.0,2,kpszsu/posts/pfbid0FnajBEDe4vBZ2Y8wTaoUDdnU3rd2yqvgwfLiZSGdLq9hVwd5Ci8B2S4duMG1Ys9Dl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,1,4,Thursday,,
2024-01-04,2024-01-04,X-59,,Dnipro,2.0,2,pvkshid/posts/pfbid021w1kU1csXh48dY4fGLSzxxHFGS5dfepHRSAKuaCZuWZjURMte12mifiEbfxP7nKZl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2024,1,4,Thursday,,
2024-01-04,2024-01-04,Lancet,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02MTJcpWMJhsK2ivZQXUH76axqfxLVP8GPAPAA4SmhCiEckNcQByooZFzfvRGKMEoHl,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,1,4,Thursday,,
2024-01-04,2024-01-04,KAB,,east,3.0,0,kpszsu/posts/pfbid0FnajBEDe4vBZ2Y8wTaoUDdnU3rd2yqvgwfLiZSGdLq9hVwd5Ci8B2S4duMG1Ys9Dl,guided bomb,russia,,,0.0,2024,1,4,Thursday,,
2024-01-02,2024-01-02 09:00,X-47 Kinzhal,,Ukraine,10.0,10,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl,cruise missile,russia,air-launched ballistic,,100.0,2024,1,2,Tuesday,,
2024-01-02,2024-01-02 09:00,X-31P,,Ukraine,4.0,0,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl,cruise missile,russia,anti-radiation,,0.0,2024,1,2,Tuesday,,
2024-01-02,2024-01-02 09:00,X-101/X-555,Olenya,Ukraine,70.0,59,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl,cruise missile,russia,air-launched,,84.29,2024,1,2,Tuesday,69.2138694,33.3734516
2024-01-02,2024-01-02 09:00,Kalibr,Black Sea,Ukraine,3.0,3,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl,cruise missile,russia,,,100.0,2024,1,2,Tuesday,43.87282395,33.99380770501095
2024-01-02,2024-01-02 09:00,C-300/C-400 and Iskander-M,,Ukraine,12.0,0,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl,,,,,0.0,2024,1,2,Tuesday,,
2024-01-01,2024-01-02 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,35.0,35,kpszsu/posts/pfbid0hkUmoLymg6YXh2UX3hkTg7nvaMkD8szuKnw1kcDxkj9NBfZCgcEHPUzXctwLwcjLl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,1,1,Monday,46.043181,38.1554803
2024-01-02,2024-01-02,ZALA,,Kherson oblast,1.0,1,PvKPivden/videos/877888330651584,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,1,2,Tuesday,,
2024-01-02,2024-01-02,Lancet,,Kherson oblast,5.0,5,PvKPivden/videos/877888330651584,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,1,2,Tuesday,,
2024-01-01,2024-01-01 19:00,X-59,,Dnipropetrovsk oblast,1.0,1,kpszsu/posts/pfbid022Psrtvj2YsMNuzMKQ3YzHxtYGz5t6Aravr5Pd14DS8qibKnQH3nPHZruobdNGB5Vl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2024,1,1,Monday,,
2024-01-01,2024-01-01 19:00,Shahed-136/131,,Ukraine,10.0,9,kpszsu/posts/pfbid022Psrtvj2YsMNuzMKQ3YzHxtYGz5t6Aravr5Pd14DS8qibKnQH3nPHZruobdNGB5Vl,UAV,iran,loitering munition,Shahed Aviation Industries,90.0,2024,1,1,Monday,,
2024-01-01,2024-01-01 08:00,X-59,Tokmak,Ukraine,1.0,0,kpszsu/posts/pfbid0EcenmTrX6vVdEQzswv3jf6zFUwpSdxRmh4PKJNvS1z9yXr8KEGgfoKZNeMgBjDxvl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,0.0,2024,1,1,Monday,47.15,35.42
2024-01-01,2024-01-01 08:00,X-31P,Melitopol,Ukraine,3.0,0,kpszsu/posts/pfbid0EcenmTrX6vVdEQzswv3jf6zFUwpSdxRmh4PKJNvS1z9yXr8KEGgfoKZNeMgBjDxvl,cruise missile,russia,anti-radiation,,0.0,2024,1,1,Monday,46.8467267,35.3827281
2024-01-01,2024-01-01 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,90.0,87,kpszsu/posts/pfbid0EcenmTrX6vVdEQzswv3jf6zFUwpSdxRmh4PKJNvS1z9yXr8KEGgfoKZNeMgBjDxvl,UAV,iran,loitering munition,Shahed Aviation Industries,96.67,2024,1,1,Monday,46.043181,38.1554803
2024-01-01,2024-01-01 08:00,C-300,,Kharkiv oblast,4.0,0,kpszsu/posts/pfbid0EcenmTrX6vVdEQzswv3jf6zFUwpSdxRmh4PKJNvS1z9yXr8KEGgfoKZNeMgBjDxvl,surface-to-air missile,russia,,,0.0,2024,1,1,Monday,,
2024-01-01,2024-01-01,Merlin-VR,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0S5Jfx8ozzzGbb1gnM4QfCptVuPXyFQF9mYkvHWupuYk5vixTk291quXeY7KGbYael,UAV,russia,reconnaissance,,100.0,2024,1,1,Monday,,
2024-01-01,2024-01-01,Lancet,,Kherson oblast,2.0,2,PvKPivden/posts/pfbid0S5Jfx8ozzzGbb1gnM4QfCptVuPXyFQF9mYkvHWupuYk5vixTk291quXeY7KGbYael,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,1,1,Monday,,
2023-12-31,2023-12-31 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,49.0,21,kpszsu/posts/pfbid02RG8Aoewtzaeb4CpkdfLokjpU44N4sNAnwwEoSUgWop84sJsZ2DwGyHgP6yFdH8o4l,UAV,iran,loitering munition,Shahed Aviation Industries,42.86,2023,12,31,Sunday,46.043181,38.1554803
2023-12-30,2023-12-30 13:00,X-59,,Dnipro,1.0,1,pvkshid/posts/pfbid02Jk94vEUqEw9jGtQN1CjmX5fdaV4DhpuPtYXKKMZ8QvThUsJcKDLWdDJk5rznud3l,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2023,12,30,Saturday,,
2023-12-30,2023-12-30 08:00,Shahed-136/131,Primorsko-Akhtarsk,east,10.0,5,kpszsu/posts/pfbid02Hh6h4TdhGR11rVC3RSvKQxPnMGMeexjQb9FpgS2B5MuxZcCFrfWreXybQ9bLJXREl,UAV,iran,loitering munition,Shahed Aviation Industries,50.0,2023,12,30,Saturday,46.043181,38.1554803
2023-12-30,2023-12-30,C-300,,Kharkiv oblast,6.0,0,kpszsu/posts/pfbid02RG8Aoewtzaeb4CpkdfLokjpU44N4sNAnwwEoSUgWop84sJsZ2DwGyHgP6yFdH8o4l,surface-to-air missile,russia,,,0.0,2023,12,30,Saturday,,
2023-12-29,2023-12-29 09:30,X-59,,Ukraine,1.0,0,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,0.0,2023,12,29,Friday,,
2023-12-29,2023-12-29 09:30,X-47 Kinzhal,Astrakhan,Ukraine,5.0,0,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl,cruise missile,russia,air-launched ballistic,,0.0,2023,12,29,Friday,46.3498308,48.0326203
2023-12-29,2023-12-29 09:30,X-31P,,Ukraine,4.0,0,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl,cruise missile,russia,anti-radiation,,0.0,2023,12,29,Friday,,
2023-12-29,2023-12-29 09:30,X-101/X-555,Olenya,Ukraine,90.0,87,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl,cruise missile,russia,air-launched,,96.67,2023,12,29,Friday,69.2138694,33.3734516
2023-12-29,2023-12-29 09:30,X-22 and X-32,Kursk,north and center,8.0,0,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl,cruise missile,russia,,,0.0,2023,12,29,Friday,51.7309249,36.1923123
2023-12-29,2023-12-29 09:30,C-300/C-400 and Iskander-M,Kursk,Kharkiv oblast,14.0,0,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl,,,,,0.0,2023,12,29,Friday,51.7309249,36.1923123
2023-12-28,2023-12-29 06:00,Shahed-136/131,,Ukraine,36.0,27,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl,UAV,iran,loitering munition,Shahed Aviation Industries,75.0,2023,12,28,Thursday,,
2023-12-28,2023-12-28 08:00,Shahed-136/131,Primorsko-Akhtarsk,Dnipropetrovsk oblast and Zaporizhzhia oblast and Kirovohrad oblast,8.0,7,kpszsu/posts/pfbid0pEvZiXiJjFATGoK1S3cUFS8JBsjtLikm1zLybdUrxnHnKtgAGayUwN5yZszP8ypol,UAV,iran,loitering munition,Shahed Aviation Industries,87.5,2023,12,28,Thursday,46.043181,38.1554803
2023-12-28,2023-12-28,Supercam,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid036JhnLUDG9QSbp9K9kLiscUDvA8ChFjR5q62Z8z37p6EdfnD1NUarr9bRznASxsLPl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2023,12,28,Thursday,,
2023-12-28,2023-12-28,Merlin-VR,,south,2.0,2,PvKPivden/posts/pfbid036JhnLUDG9QSbp9K9kLiscUDvA8ChFjR5q62Z8z37p6EdfnD1NUarr9bRznASxsLPl,UAV,russia,reconnaissance,,100.0,2023,12,28,Thursday,,
2023-12-26,2023-12-27 03:50,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,46.0,32,kpszsu/posts/pfbid02kYYRVmMFPRseECVGLGEQgtiQFutALUV5JNVNoYFGEQX4m5NcC2FTkpeRY8upxE5Cl,UAV,iran,loitering munition,Shahed Aviation Industries,69.57,2023,12,26,Tuesday,46.043181,38.1554803
2023-12-26,2023-12-26 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,19.0,13,kpszsu/posts/pfbid0UeUvWdP8ki8pzwi62H9VYHh2V2XFeFjDy93soTkgTneVHCPwBh7yHxVcDW85a1bhl,UAV,iran,loitering munition,Shahed Aviation Industries,68.42,2023,12,26,Tuesday,46.043181,38.1554803
2023-12-26,2023-12-26,X-59,,Dnipropetrovsk oblast,2.0,2,/kpszsu/posts/pfbid028FX1NaUQuMstLCNJ1GCerbDoQ4QSVs5bmehbWmUCSbsBGg9sFxfqBZgmHa1CN53Rl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2023,12,26,Tuesday,,
2023-12-26,2023-12-26,Supercam,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0sQHcaLdhnL1bB7xM8rtVk9mo9nSqsiZv7aHBrk6xsNJcvVapbCceJ3aPZ1HWFHXJl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2023,12,26,Tuesday,,
2023-12-26,2023-12-26,Merlin-VR,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0sQHcaLdhnL1bB7xM8rtVk9mo9nSqsiZv7aHBrk6xsNJcvVapbCceJ3aPZ1HWFHXJl,UAV,russia,reconnaissance,,100.0,2023,12,26,Tuesday,,
2023-12-25,2023-12-25 08:00,Shahed-136/131,"Chauda, Crimea",Ukraine,31.0,28,kpszsu/posts/pfbid0dM9B1vNauwrb7P8TMLr8XDyWmn5MoMjg6g1mFfqUzhKvb6hTk2EuHxakbbHEV2sCl,UAV,iran,loitering munition,Shahed Aviation Industries,90.32,2023,12,25,Monday,45.004342,35.8307884
2023-12-25,2023-12-25,X-59,,Kryvyi Rih,1.0,1,pvkshid/posts/pfbid028bB8qpgkAudiPkLxdq1JZneWACcE8cRSCGVJzMfJekqEVhHJnuAtoD14Ppi5YNPpl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2023,12,25,Monday,,
2023-12-24,2023-12-24 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,15.0,14,kpszsu/posts/pfbid02MgQMEJKkWwijY92dMeq8kX2kM3Y5zdK6pFg1pdBCbs3R6viyWEnj228VJh9SpjsWl,UAV,iran,loitering munition,Shahed Aviation Industries,93.33,2023,12,24,Sunday,46.043181,38.1554803
2023-12-24,2023-12-24,ZALA,,Kherson oblast,1.0,1,pvkshid/posts/pfbid0dM9B1vNauwrb7P8TMLr8XDyWmn5MoMjg6g1mFfqUzhKvb6hTk2EuHxakbbHEV2sCl,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2023,12,24,Sunday,,
2023-12-24,2023-12-24,X-59,,Zaporizhzhia oblast,1.0,1,pvkshid/posts/pfbid0dM9B1vNauwrb7P8TMLr8XDyWmn5MoMjg6g1mFfqUzhKvb6hTk2EuHxakbbHEV2sCl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2023,12,24,Sunday,,
2023-12-24,2023-12-24,X-31P,Black Sea,Ukraine,1.0,1,pvkshid/posts/pfbid0dM9B1vNauwrb7P8TMLr8XDyWmn5MoMjg6g1mFfqUzhKvb6hTk2EuHxakbbHEV2sCl,cruise missile,russia,anti-radiation,,100.0,2023,12,24,Sunday,43.87282395,33.99380770501095
2023-12-23,2023-12-23 14:00,X-59,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid025yvAUxBPBRGoukKud8dxheBEDAWJEwtjSpU63Zcq3eXnEHofc6pg8ZjrUWvK7N7Fl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2023,12,23,Saturday,,
2023-12-22,2023-12-23 00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,9.0,9,kpszsu/posts/pfbid021bMCbmXpzQLXgguNHxjon32NPupr8BLGZLkdqs6wWzoEKAJFA2VLdBg65b8u5u2Gl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2023,12,22,Friday,46.043181,38.1554803
2023-12-22,2023-12-22 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,28.0,24,kpszsu/posts/pfbid02mJ7e4THpcGMkGtPJWGoSydjhzdS2fEpLHYtdiF8ahJZjZ9F4t3LXasQZAxuYxJuXl,UAV,iran,loitering munition,Shahed Aviation Industries,85.71,2023,12,22,Friday,46.043181,38.1554803
2023-12-20,2023-12-21 03:30,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,35.0,34,kpszsu/posts/pfbid05kV4zmy4kCxwFPYZT2SbWW8fS421dVqknL26LEeS6bAQ58KKmWWpNfRuGsVUj3CJl,UAV,iran,loitering munition,Shahed Aviation Industries,97.14,2023,12,20,Wednesday,46.043181,38.1554803
2023-12-20,2023-12-20 08:00,Shahed-136/131,"Chauda, Crimea",Ukraine,19.0,18,kpszsu/posts/pfbid02Fb75p2H8N9qWW2EZsRUvhY3aWGMXbtyVkQZdKPVE7j3FdmcxcR1v6TjQqRMeW4WPl,UAV,iran,loitering munition,Shahed Aviation Industries,94.74,2023,12,20,Wednesday,45.004342,35.8307884
2023-12-20,2023-12-20 08:00,C-300,Bryansk,Kharkiv oblast,2.0,0,kpszsu/posts/pfbid02Fb75p2H8N9qWW2EZsRUvhY3aWGMXbtyVkQZdKPVE7j3FdmcxcR1v6TjQqRMeW4WPl,surface-to-air missile,russia,,,0.0,2023,12,20,Wednesday,53.2423778,34.3668288
2023-12-20,2023-12-20,X-59,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid02QU2pc58hJowb1HBAXFUUNDSdL5oKVLxui6guLgRhSzVPgMzpxcXrLsvPhDWTpiqwl,cruise missile,russia,"air-launched, air-to-surface, anti-ship, land-attack",Tactical Missiles Corporation,100.0,2023,12,20,Wednesday,,
